"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Short Film, Live Action",NA,"Robert Nixon","62-1990","tt0096798","Amazon Diary","nm0633272","Robert Nixon",NA,NA
"Best Short Film, Live Action",NA,"Jonathan Tammuz","62-1990","tt0097057","The Child Eater","nm0848734","Jonathan Tammuz",NA,NA
"Best Sound","Winner","Donald O. Mitchell, Gregg Rudloff, Elliot Tyson, Russell Williams II","62-1990","tt0097441","Glory","nm0593290","Donald O. Mitchell",NA,NA
"Best Sound","Winner","Donald O. Mitchell, Gregg Rudloff, Elliot Tyson, Russell Williams II","62-1990","tt0097441","Glory","nm0748832","Gregg Rudloff",NA,NA
"Best Sound","Winner","Donald O. Mitchell, Gregg Rudloff, Elliot Tyson, Russell Williams II","62-1990","tt0097441","Glory","nm0006525","Elliot Tyson",NA,NA
"Best Sound","Winner","Donald O. Mitchell, Gregg Rudloff, Elliot Tyson, Russell Williams II","62-1990","tt0097441","Glory","nm0007020","Russell Williams II",NA,NA
"Best Sound",NA,"Donald O. Mitchell, Kevin O'Connell, Greg P. Russell, Keith A. Wester","62-1990","tt0096933","Black Rain","nm0593290","Donald O. Mitchell",NA,NA
"Best Sound",NA,"Donald O. Mitchell, Kevin O'Connell, Greg P. Russell, Keith A. Wester","62-1990","tt0096933","Black Rain","nm0640114","Kevin O'Connell",NA,NA
"Best Sound",NA,"Donald O. Mitchell, Kevin O'Connell, Greg P. Russell, Keith A. Wester","62-1990","tt0096933","Black Rain","nm0751169","Greg P. Russell",NA,NA
"Best Sound",NA,"Donald O. Mitchell, Kevin O'Connell, Greg P. Russell, Keith A. Wester","62-1990","tt0096933","Black Rain","nm0199492","Keith A. Wester",NA,NA
"Best Sound",NA,"Michael Minkler, Gregory H. Watkins, Wylie Stateman, Tod A. Maitland","62-1990","tt0096969","Born on the Fourth of July","nm0591444","Michael Minkler",NA,NA
"Best Sound",NA,"Michael Minkler, Gregory H. Watkins, Wylie Stateman, Tod A. Maitland","62-1990","tt0096969","Born on the Fourth of July","nm0914312","Gregory H. Watkins",NA,NA
"Best Sound",NA,"Michael Minkler, Gregory H. Watkins, Wylie Stateman, Tod A. Maitland","62-1990","tt0096969","Born on the Fourth of July","nm0823758","Wylie Stateman",NA,NA
"Best Sound",NA,"Michael Minkler, Gregory H. Watkins, Wylie Stateman, Tod A. Maitland","62-1990","tt0096969","Born on the Fourth of July","nm0537972","Tod A. Maitland",NA,NA
"Best Sound",NA,"Ben Burtt, Gary Summers, Shawn Murphy, Tony Dawe","62-1990","tt0097576","Indiana Jones and the Last Crusade","nm0123785","Ben Burtt",NA,NA
"Best Sound",NA,"Ben Burtt, Gary Summers, Shawn Murphy, Tony Dawe","62-1990","tt0097576","Indiana Jones and the Last Crusade","nm0838707","Gary Summers",NA,NA
"Best Sound",NA,"Ben Burtt, Gary Summers, Shawn Murphy, Tony Dawe","62-1990","tt0097576","Indiana Jones and the Last Crusade","nm0004156","Shawn Murphy",NA,NA
"Best Sound",NA,"Ben Burtt, Gary Summers, Shawn Murphy, Tony Dawe","62-1990","tt0097576","Indiana Jones and the Last Crusade","nm0003360","Tony Dawe",NA,NA
"Best Sound",NA,"Don J. Bassman, Kevin F. Cleary, Richard Overton, Lee Orloff","62-1990","tt0096754","The Abyss","nm0060318","Don J. Bassman",NA,NA
"Best Sound",NA,"Don J. Bassman, Kevin F. Cleary, Richard Overton, Lee Orloff","62-1990","tt0096754","The Abyss","nm0165855","Kevin F. Cleary",NA,NA
"Best Sound",NA,"Don J. Bassman, Kevin F. Cleary, Richard Overton, Lee Orloff","62-1990","tt0096754","The Abyss","nm0653958","Richard Overton",NA,NA
"Best Sound",NA,"Don J. Bassman, Kevin F. Cleary, Richard Overton, Lee Orloff","62-1990","tt0096754","The Abyss","nm0650090","Lee Orloff",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium","Winner","Alfred Uhry","62-1990","tt0097239","Driving Miss Daisy","nm0880261","Alfred Uhry",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Oliver Stone, Ron Kovic","62-1990","tt0096969","Born on the Fourth of July","nm0000231","Oliver Stone",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Oliver Stone, Ron Kovic","62-1990","tt0096969","Born on the Fourth of July","nm0468407","Ron Kovic",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Roger L. Simon, Paul Mazursky","62-1990","tt0097276","Enemies, A Love Story","nm0800363","Roger L. Simon",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Roger L. Simon, Paul Mazursky","62-1990","tt0097276","Enemies, A Love Story","nm0005196","Paul Mazursky",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Phil Alden Robinson","62-1990","tt0097351","Field of Dreams","nm0004675","Phil Alden Robinson",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Jim Sheridan, Shane Connaughton","62-1990","tt0097937","My Left Foot","nm0006487","Jim Sheridan",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Jim Sheridan, Shane Connaughton","62-1990","tt0097937","My Left Foot","nm0174934","Shane Connaughton",NA,NA
"Best Writing, Screenplay Written Directly for the Screen","Winner","Tom Schulman","62-1990","tt0097165","Dead Poets Society","nm0776114","Tom Schulman",NA,NA
"Best Writing, Screenplay Written Directly for the Screen",NA,"Woody Allen","62-1990","tt0097123","Crimes and Misdemeanors","nm0000095","Woody Allen",NA,NA
"Best Writing, Screenplay Written Directly for the Screen",NA,"Spike Lee","62-1990","tt0097216","Do the Right Thing","nm0000490","Spike Lee",NA,NA
"Best Writing, Screenplay Written Directly for the Screen",NA,"Steven Soderbergh","62-1990","tt0098724","Sex, Lies, and Videotape","nm0001752","Steven Soderbergh",NA,NA
"Best Writing, Screenplay Written Directly for the Screen",NA,"Nora Ephron","62-1990","tt0098635","When Harry Met Sally...","nm0001188","Nora Ephron",NA,NA
"Best Actor in a Leading Role","Winner","Reversal of Fortune","63-1991","tt0100486","Reversal of Fortune","nm0000460","Jeremy Irons",NA,NA
"Best Actor in a Leading Role",NA,"Cyrano de Bergerac","63-1991","tt0099334","Cyrano de Bergerac","nm0000367","G̩rard Depardieu",NA,NA
"Best Actor in a Leading Role",NA,"Dances with Wolves","63-1991","tt0099348","Dances with Wolves","nm0000126","Kevin Costner",NA,NA
"Best Actor in a Leading Role",NA,"The Field","63-1991","tt0099566","The Field","nm0001321","Richard Harris",NA,NA
"Best Actor in a Leading Role",NA,"Awakenings","63-1991","tt0099077","Awakenings","nm0000134","Robert De Niro",NA,NA
"Best Actor in a Supporting Role","Winner","Goodfellas","63-1991","tt0099685","Goodfellas","nm0000582","Joe Pesci",NA,NA
"Best Actor in a Supporting Role",NA,"Dick Tracy","63-1991","tt0099422","Dick Tracy","nm0000199","Al Pacino",NA,NA
"Best Actor in a Supporting Role",NA,"The Godfather: Part III","63-1991","tt0099674","The Godfather: Part III","nm0000412","Andy Garcia",NA,NA
"Best Actor in a Supporting Role",NA,"Longtime Companion","63-1991","tt0100049","Longtime Companion","nm0001117","Bruce Davison",NA,NA
"Best Actor in a Supporting Role",NA,"Dances with Wolves","63-1991","tt0099348","Dances with Wolves","nm0001295","Graham Greene",NA,NA
"Best Actress in a Leading Role","Winner","Misery","63-1991","tt0100157","Misery","nm0000870","Kathy Bates",NA,NA
"Best Actress in a Leading Role",NA,"The Grifters","63-1991","tt0099703","The Grifters","nm0001378","Anjelica Huston",NA,NA
"Best Actress in a Leading Role",NA,"Mr. & Mrs. Bridge","63-1991","tt0100200","Mr. & Mrs. Bridge","nm0940946","Joanne Woodward",NA,NA
"Best Actress in a Leading Role",NA,"Pretty Woman","63-1991","tt0100405","Pretty Woman","nm0000210","Julia Roberts",NA,NA
"Best Actress in a Leading Role",NA,"Postcards from the Edge","63-1991","tt0100395","Postcards from the Edge","nm0000658","Meryl Streep",NA,NA
"Best Actress in a Supporting Role","Winner","Ghost","63-1991","tt0099653","Ghost","nm0000155","Whoopi Goldberg",NA,NA
"Best Actress in a Supporting Role",NA,"The Grifters","63-1991","tt0099703","The Grifters","nm0000906","Annette Bening",NA,NA
"Best Actress in a Supporting Role",NA,"Wild at Heart","63-1991","tt0100935","Wild at Heart","nm0002663","Diane Ladd",NA,NA
"Best Actress in a Supporting Role",NA,"Goodfellas","63-1991","tt0099685","Goodfellas","nm0000966","Lorraine Bracco",NA,NA
"Best Actress in a Supporting Role",NA,"Dances with Wolves","63-1991","tt0099348","Dances with Wolves","nm0001521","Mary McDonnell",NA,NA
"Best Art Direction-Set Decoration","Winner","Richard Sylbert, Rick Simpson","63-1991","tt0099422","Dick Tracy","nm0843129","Richard Sylbert",NA,NA
"Best Art Direction-Set Decoration","Winner","Richard Sylbert, Rick Simpson","63-1991","tt0099422","Dick Tracy","nm0801173","Rick Simpson",NA,NA
"Best Art Direction-Set Decoration",NA,"Ezio Frigerio, Jacques Rouxel","63-1991","tt0099334","Cyrano de Bergerac","nm0295702","Ezio Frigerio",NA,NA
"Best Art Direction-Set Decoration",NA,"Ezio Frigerio, Jacques Rouxel","63-1991","tt0099334","Cyrano de Bergerac","nm0746232","Jacques Rouxel",NA,NA
"Best Art Direction-Set Decoration",NA,"Jeffrey Beecroft, Lisa Dean","63-1991","tt0099348","Dances with Wolves","nm0066360","Jeffrey Beecroft",NA,NA
"Best Art Direction-Set Decoration",NA,"Jeffrey Beecroft, Lisa Dean","63-1991","tt0099348","Dances with Wolves","nm0212856","Lisa Dean",NA,NA
"Best Art Direction-Set Decoration",NA,"Dante Ferretti, Francesca Lo Schiavo","63-1991","tt0099726","Hamlet","nm0274721","Dante Ferretti",NA,NA
"Best Art Direction-Set Decoration",NA,"Dante Ferretti, Francesca Lo Schiavo","63-1991","tt0099726","Hamlet","nm0521302","Francesca Lo Schiavo",NA,NA
"Best Art Direction-Set Decoration",NA,"Dean Tavoularis, Gary Fettis","63-1991","tt0099674","The Godfather: Part III","nm0851790","Dean Tavoularis",NA,NA
"Best Art Direction-Set Decoration",NA,"Dean Tavoularis, Gary Fettis","63-1991","tt0099674","The Godfather: Part III","nm0275361","Gary Fettis",NA,NA
"Best Cinematography","Winner","Dean Semler","63-1991","tt0099348","Dances with Wolves","nm0005871","Dean Semler",NA,NA
"Best Cinematography",NA,"Allen Daviau","63-1991","tt0099073","Avalon","nm0005679","Allen Daviau",NA,NA
"Best Cinematography",NA,"Vittorio Storaro","63-1991","tt0099422","Dick Tracy","nm0005886","Vittorio Storaro",NA,NA
"Best Cinematography",NA,"Philippe Rousselot","63-1991","tt0099762","Henry & June","nm0003542","Philippe Rousselot",NA,NA
"Best Cinematography",NA,"Gordon Willis","63-1991","tt0099674","The Godfather: Part III","nm0932336","Gordon Willis",NA,NA
"Best Costume Design","Winner","Franca Squarciapino","63-1991","tt0099334","Cyrano de Bergerac","nm0820037","Franca Squarciapino",NA,NA
"Best Costume Design",NA,"Gloria Gresham","63-1991","tt0099073","Avalon","nm0340336","Gloria Gresham",NA,NA
"Best Costume Design",NA,"Elsa Zamparelli","63-1991","tt0099348","Dances with Wolves","nm0952747","Elsa Zamparelli",NA,NA
"Best Costume Design",NA,"Milena Canonero","63-1991","tt0099422","Dick Tracy","nm0134382","Milena Canonero",NA,NA
"Best Costume Design",NA,"Maurizio Millenotti","63-1991","tt0099726","Hamlet","nm0587818","Maurizio Millenotti",NA,NA
"Best Director","Winner","Dances with Wolves","63-1991","tt0099348","Dances with Wolves","nm0000126","Kevin Costner",NA,NA
"Best Director",NA,"Reversal of Fortune","63-1991","tt0100486","Reversal of Fortune","nm0775447","Barbet Schroeder",NA,NA
"Best Director",NA,"The Godfather: Part III","63-1991","tt0099674","The Godfather: Part III","nm0000338","Francis Ford Coppola",NA,NA
"Best Director",NA,"Goodfellas","63-1991","tt0099685","Goodfellas","nm0000217","Martin Scorsese",NA,NA
"Best Director",NA,"The Grifters","63-1991","tt0099703","The Grifters","nm0001241","Stephen Frears",NA,NA
"Best Documentary, Features","Winner","Barbara Kopple, Arthur Cohn","63-1991","tt0099028","American Dream","nm0465932","Barbara Kopple",NA,NA
"Best Documentary, Features","Winner","Barbara Kopple, Arthur Cohn","63-1991","tt0099028","American Dream","nm0004453","Arthur Cohn",NA,NA
"Best Documentary, Features",NA,"Mark Kitchell","63-1991","tt0099121","Berkeley in the Sixties","nm0457627","Mark Kitchell",NA,NA
"Best Documentary, Features",NA,"Mark Mori, Susan Robinson","63-1991","tt0099185","Building Bombs","nm0605266","Mark Mori",NA,NA
"Best Documentary, Features",NA,"Mark Mori, Susan Robinson","63-1991","tt0099185","Building Bombs","nm0733125","Susan Robinson",NA,NA
"Best Documentary, Features",NA,"Judith Montell","63-1991","tt0099598","Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade","nm0599305","Judith Montell",NA,NA
"Best Documentary, Features",NA,"Robert Hillmann, Eugene X","63-1991","tt0100900","Waldo Salt: A Screenwriter's Journey","nm0385091","Robert Hillmann",NA,NA
"Best Documentary, Features",NA,"Robert Hillmann, Eugene X","63-1991","tt0100900","Waldo Salt: A Screenwriter's Journey","nm0944310","Eugene X",NA,NA
"Best Documentary, Short Subjects","Winner","Steven Okazaki","63-1991","tt0099372","Days of Waiting","nm0645574","Steven Okazaki",NA,NA
"Best Documentary, Short Subjects",NA,"Kit Thomas","63-1991","tt0099191","Burning Down Tomorrow","nm0859119","Kit Thomas",NA,NA
"Best Documentary, Short Subjects",NA,"Karen Goodman, Kirk Simon","63-1991","tt0099257","Chimps: So Like Us","nm0329139","Karen Goodman",NA,NA
"Best Documentary, Short Subjects",NA,"Karen Goodman, Kirk Simon","63-1991","tt0099257","Chimps: So Like Us","nm0800232","Kirk Simon",NA,NA
"Best Documentary, Short Subjects",NA,"Derek Bromhall","63-1991","tt0099899","Journey Into Life: The World of the Unborn","nm0111318","Derek Bromhall",NA,NA
"Best Documentary, Short Subjects",NA,"Freida Lee Mock, Terry Sanders","63-1991","tt0100517","Rose Kennedy: A Life to Remember","nm0595131","Freida Lee Mock",NA,NA
"Best Documentary, Short Subjects",NA,"Freida Lee Mock, Terry Sanders","63-1991","tt0100517","Rose Kennedy: A Life to Remember","nm0761739","Terry Sanders",NA,NA
"Best Effects, Sound Effects Editing","Winner","Cecelia Hall, George Watters II","63-1991","tt0099810","The Hunt for Red October","nm0355398","Cecelia Hall",NA,NA
"Best Effects, Sound Effects Editing","Winner","Cecelia Hall, George Watters II","63-1991","tt0099810","The Hunt for Red October","nm0915036","George Watters II",NA,NA
"Best Effects, Sound Effects Editing",NA,"Charles L. Campbell, Richard C. Franklin","63-1991","tt0099582","Flatliners","nm0132287","Charles L. Campbell",NA,NA
"Best Effects, Sound Effects Editing",NA,"Charles L. Campbell, Richard C. Franklin","63-1991","tt0099582","Flatliners","nm0291526","Richard C. Franklin",NA,NA
"Best Effects, Sound Effects Editing",NA,"Stephen Hunter Flick","63-1991","tt0100802","Total Recall","nm0282276","Stephen Hunter Flick",NA,NA
"Best Film Editing","Winner","Neil Travis","63-1991","tt0099348","Dances with Wolves","nm0871423","Neil Travis",NA,NA
"Best Film Editing",NA,"Walter Murch","63-1991","tt0099653","Ghost","nm0004555","Walter Murch",NA,NA
"Best Film Editing",NA,"Thelma Schoonmaker","63-1991","tt0099685","Goodfellas","nm0774817","Thelma Schoonmaker",NA,NA
"Best Film Editing",NA,"Barry Malkin, Lisa Fruchtman, Walter Murch","63-1991","tt0099674","The Godfather: Part III","nm0004555","Walter Murch",NA,NA
"Best Film Editing",NA,"Barry Malkin, Lisa Fruchtman, Walter Murch","63-1991","tt0099674","The Godfather: Part III","nm0539794","Barry Malkin",NA,NA
"Best Film Editing",NA,"Barry Malkin, Lisa Fruchtman, Walter Murch","63-1991","tt0099674","The Godfather: Part III","nm0296636","Lisa Fruchtman",NA,NA
"Best Film Editing",NA,"Dennis Virkler, John Wright","63-1991","tt0099810","The Hunt for Red October","nm0899398","Dennis Virkler",NA,NA
"Best Film Editing",NA,"Dennis Virkler, John Wright","63-1991","tt0099810","The Hunt for Red October","nm0942510","John Wright",NA,NA
"Best Foreign Language Film","Winner",NA,"63-1991","tt0100470","Journey of Hope",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"63-1991","tt0099334","Cyrano de Bergerac",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"63-1991","tt0099902","Ju Dou",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"63-1991","tt0100389","Open Doors",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"63-1991","tt0100557","The Nasty Girl",NA,NA,NA,NA
"Best Makeup","Winner","John Caglione Jr., Doug Drexler","63-1991","tt0099422","Dick Tracy","nm0128550","John Caglione Jr.",NA,NA
"Best Makeup","Winner","John Caglione Jr., Doug Drexler","63-1991","tt0099422","Dick Tracy","nm0237774","Doug Drexler",NA,NA
"Best Makeup",NA,"Mich̬le Burke, Jean-Pierre Eychenne","63-1991","tt0099334","Cyrano de Bergerac","nm0121807","Mich̬le Burke",NA,NA
"Best Makeup",NA,"Mich̬le Burke, Jean-Pierre Eychenne","63-1991","tt0099334","Cyrano de Bergerac","nm0264108","Jean-Pierre Eychenne",NA,NA
"Best Makeup",NA,"Ve Neill, Stan Winston","63-1991","tt0099487","Edward Scissorhands","nm0624763","Ve Neill",NA,NA
"Best Makeup",NA,"Ve Neill, Stan Winston","63-1991","tt0099487","Edward Scissorhands","nm0935644","Stan Winston",NA,NA
"Best Music, Original Score","Winner","John Barry","63-1991","tt0099348","Dances with Wolves","nm0000290","John Barry",NA,NA
"Best Music, Original Score",NA,"Randy Newman","63-1991","tt0099073","Avalon","nm0005271","Randy Newman",NA,NA
"Best Music, Original Score",NA,"Maurice Jarre","63-1991","tt0099653","Ghost","nm0003574","Maurice Jarre",NA,NA
"Best Music, Original Score",NA,"Dave Grusin","63-1991","tt0099747","Havana","nm0006115","Dave Grusin",NA,NA
"Best Music, Original Score",NA,"John Williams","63-1991","tt0099785","Home Alone","nm0002354","John Williams",NA,NA
"Best Music, Original Song","Winner","Stephen Sondheim","63-1991","tt0099422","Dick Tracy","nm0814227","Stephen Sondheim",NA,NA
"Best Music, Original Song",NA,"John Williams (music), Leslie Bricusse (lyrics)","63-1991","tt0099785","Home Alone","nm0002354","John Williams",NA,NA
"Best Music, Original Song",NA,"John Williams (music), Leslie Bricusse (lyrics)","63-1991","tt0099785","Home Alone","nm0108634","Leslie Bricusse",NA,NA
"Best Music, Original Song",NA,"Shel Silverstein","63-1991","tt0100395","Postcards from the Edge","nm0799060","Shel Silverstein",NA,NA
"Best Music, Original Song",NA,"Carmine Coppola (music), John Bettis (lyrics)","63-1991","tt0099674","The Godfather: Part III","nm0178874","Carmine Coppola",NA,NA
"Best Music, Original Song",NA,"Carmine Coppola (music), John Bettis (lyrics)","63-1991","tt0099674","The Godfather: Part III","nm0079376","John Bettis",NA,NA
"Best Music, Original Song",NA,"Jon Bon Jovi","63-1991","tt0100994","Young Guns II","nm0000954","Jon Bon Jovi",NA,NA
"Best Picture","Winner","Jim Wilson, Kevin Costner","63-1991","tt0099348","Dances with Wolves","nm0933604","Jim Wilson",NA,NA
